AS Number,Community Value Type,Community Value Numeric,Community Value Pattern,Semantic Type,Semantic Sub Type,Semantic Text,Conforming
2683,regular,,^[1-3][0-9]{2}4$,prepend,,4,True
2683,regular,,^[1-3][0-9]{2}5$,prepend,,5,True
2764,explicit,4,,pref,,"lower than peer,higher than provider",True
2764,explicit,5,,pref,,"lower than customer,higher than provider",True
2764,explicit,2,,sel_ann,no-export,all,True
2764,explicit,1,,sel_ann,export,customer,True
2764,explicit,6,,sel_ann,export,"customer,peer",True
2764,explicit,7,,sel_ann,export,customer,True
2764,explicit,65410,,tag,loc,2-AU,True
2764,explicit,65408,,tag,rel,customer,True
2828,explicit,1507,,pref,,70,True
2828,explicit,1508,,pref,,80,True
2828,explicit,1509,,pref,,90,True
2828,explicit,1510,,pref,,100,True
2828,explicit,1511,,pref,,110,True
2828,explicit,1512,,pref,,120,True
2828,explicit,1000,,sel_ann,no-export,all,True
2828,explicit,1003,,sel_ann,no-export,1239,True
2828,explicit,1004,,sel_ann,no-export,1273,True
2828,explicit,1006,,sel_ann,no-export,1270,True
2828,explicit,1007,,sel_ann,no-export,3356,True
2828,explicit,1008,,sel_ann,no-export,7018,True
2828,explicit,1,,sel_ann,export,customer,True
2828,regular,,^1[1-3]00$,sel_ann,export,all,True
2828,regular,,^1[1-3]03$,sel_ann,export,1239,True
2828,regular,,^1[1-3]04$,sel_ann,export,1273,True
2828,regular,,^1[1-3]06$,sel_ann,export,1270,True
2828,regular,,^1[1-3]07$,sel_ann,export,3356,True
2828,regular,,^1[1-3]08$,sel_ann,export,7018,True
2828,regular,,^110[034678]$,prepend,,1,True
2828,regular,,^120[034678]$,prepend,,2,True
2828,regular,,^130[034678]$,prepend,,3,True
2828,explicit,1650,,blackhole,,,True
2854,regular,,^1[7-9]1$,prepend,,1,True
2854,regular,,^1[7-9]2$,prepend,,2,True
2854,regular,,^1[7-9]3$,prepend,,3,True
2854,explicit,666,,blackhole,,,True
2895,explicit,5000,,sel_ann,no-export,provider,True
2895,explicit,5010,,sel_ann,no-export,peer,True
2895,explicit,5020,,sel_ann,no-export,customer,True
2895,explicit,5030,,sel_ann,no-export,3267,True
2895,explicit,5070,,sel_ann,no-export,IX-MSK-IX,True
2895,regular,,^500[1246]$,sel_ann,export,provider,True
2895,regular,,^501[1246]$,sel_ann,export,peer,True
2895,regular,,^502[1246]$,sel_ann,export,customer,True
2895,regular,,^503[1246]$,sel_ann,export,3267,True
2895,regular,,^507[1246]$,sel_ann,export,IX-MSK-IX,True
2895,regular,,^50[0-9]1$,prepend,,1,True
2895,regular,,^50[0-9]2$,prepend,,2,True
2895,regular,,^50[0-9]4$,prepend,,4,True
2895,regular,,^50[0-9]6$,prepend,,6,True
2914,explicit,435,,pref,,50,True
2914,explicit,436,,pref,,50,True
2914,explicit,450,,pref,,96,True
2914,explicit,460,,pref,,98,True
2914,explicit,470,,pref,,100,True
2914,explicit,480,,pref,,110,True
2914,explicit,490,,pref,,120,True
2914,explicit,666,,blackhole,,,True
2914,explicit,411,,prepend,,1,True
2914,explicit,412,,prepend,,2,True
2914,explicit,413,,prepend,,3,True
2914,explicit,421,,prepend,,1,True
2914,explicit,422,,prepend,,2,True
2914,explicit,423,,prepend,,3,True
2914,regular,,^4[0246][1-2]1$,prepend,,1,True
2914,regular,,^4[0246][1-2]2$,prepend,,2,True
2914,regular,,^4[0246][1-2]3$,prepend,,3,True
2914,explicit,429,,sel_ann,no-export,all,True
2914,explicit,439,,sel_ann,no-export,all,True
2914,explicit,4029,,sel_ann,no-export,"peer,1-NA",True
2914,explicit,4229,,sel_ann,no-export,"peer,1-EU",True
2914,explicit,4429,,sel_ann,no-export,"peer,1-AS",True
2914,explicit,4629,,sel_ann,no-export,"peer,1-SA",True
2914,regular,,^401[1-3]$,sel_ann,export,"customer,1-NA",True
2914,regular,,^402[1-3]$,sel_ann,export,"peer,1-NA",True
2914,regular,,^421[1-3]$,sel_ann,export,"customer,1-EU",True
2914,regular,,^422[1-3]$,sel_ann,export,"peer,1-EU",True
2914,regular,,^441[1-3]$,sel_ann,export,"customer,1-AS",True
2914,regular,,^442[1-3]$,sel_ann,export,"peer,1-AS",True
2914,regular,,^461[1-3]$,sel_ann,export,"customer,1-SA",True
2914,regular,,^462[1-3]$,sel_ann,export,"peer,1-SA",True
2914,explicit,410,,tag,rel,customer,True
2914,explicit,420,,tag,rel,peer,True
2914,explicit,3075,,tag,rel,customer,True
2914,explicit,3275,,tag,rel,customer,True
2914,explicit,3475,,tag,rel,customer,True
2914,explicit,3675,,tag,rel,customer,True
2914,regular,,^[1-2]0[0-9]{2}$,tag,loc,1-NA,True
2914,regular,,^[1-2]2[0-9]{2}$,tag,loc,1-EU,True
2914,regular,,^[1-2]4[0-9]{2}$,tag,loc,1-AS,True
2914,regular,,^[1-2]6[0-9]{2}$,tag,loc,1-SA,True
2914,explicit,1001,,tag,loc,"2-US,3-Ashburn",True
2914,explicit,1002,,tag,loc,"2-US,3-Atlanta",True
2914,explicit,1003,,tag,loc,"2-US,3-Chicago",True
2914,explicit,1004,,tag,loc,"2-US,3-Dallas",True
2914,explicit,1004,,tag,loc,"2-US,3-Houston",True
2914,explicit,1005,,tag,loc,"2-US,3-Los Angeles",True
2914,explicit,1006,,tag,loc,"2-US,3-Miami",True
2914,explicit,1007,,tag,loc,"2-US,3-Seattle",True
2914,explicit,1008,,tag,loc,"2-US,3-Milpitas",True
2914,explicit,1008,,tag,loc,"2-US,3-Mountain View",True
2914,explicit,1008,,tag,loc,"2-US,3-Palo Alto",True
2914,explicit,1008,,tag,loc,"2-US,3-San Jose",True
2914,explicit,1008,,tag,loc,"2-US,3-Santa Clara",True
2914,explicit,1008,,tag,loc,"2-US,3-San Francisco",True
2914,explicit,1009,,tag,loc,"2-US,3-New York",True
2914,explicit,1009,,tag,loc,"2-US,3-Newark",True
2914,explicit,1010,,tag,loc,"2-US,3-Sacramento",True
2914,explicit,1011,,tag,loc,"2-US,3-Boston",True
2914,explicit,1012,,tag,loc,"2-CA,3-Toronto",True
2914,explicit,1201,,tag,loc,"2-DE,3-Dusseldorf",True
2914,explicit,1201,,tag,loc,"2-DE,3-Frankfurt",True
2914,explicit,1202,,tag,loc,"2-CH,3-Geneva",True
2914,explicit,1203,,tag,loc,"2-GB,3-London",True
2914,explicit,1204,,tag,loc,"2-ES,3-Madrid",True
2914,explicit,1205,,tag,loc,"2-FR,3-Paris",True
2914,explicit,1206,,tag,loc,"2-NL,3-Amsterdam",True
2914,explicit,1207,,tag,loc,"2-PL,3-Warsaw",True
2914,explicit,1208,,tag,loc,"2-BG,3-Sofia",True
2914,explicit,1209,,tag,loc,"2-HU,3-Budapest",True
2914,explicit,1210,,tag,loc,"2-RO,3-Bucharest",True
2914,explicit,1211,,tag,loc,"2-BE,3-Brussels",True
2914,explicit,1212,,tag,loc,"2-IT,3-Milan",True
2914,explicit,1213,,tag,loc,"2-DE,3-Munich",True
2914,explicit,1214,,tag,loc,"2-SE,3-Stockholm",True
2914,explicit,1215,,tag,loc,"2-AT,3-Vienna",True
2914,explicit,1216,,tag,loc,"2-ES,3-Barcelona",True
2914,explicit,1217,,tag,loc,"2-ES,3-Valencia",True
2914,explicit,1218,,tag,loc,"2-LU,3-Luxembourg City",True
2914,explicit,1219,,tag,loc,"2-FR,3-Marseilles",True
2914,explicit,1220,,tag,loc,"2-DE,3-Berlin",True
2914,explicit,1221,,tag,loc,"2-GB,3-Manchester",True
2914,explicit,1222,,tag,loc,"2-IE,3-Dublin",True
2914,explicit,1401,,tag,loc,"2-MY,3-Kuala Lumpur",True
2914,explicit,1402,,tag,loc,"2-HK,3-New Territories",True
2914,explicit,1403,,tag,loc,"2-JP,3-Osaka",True
2914,explicit,1404,,tag,loc,"2-KR,3-Seoul",True
2914,explicit,1405,,tag,loc,"2-SG,3-Singapore",True
2914,explicit,1406,,tag,loc,"2-AU,3-Sydney",True
2914,explicit,1407,,tag,loc,"2-TW,3-Taipei",True
2914,explicit,1408,,tag,loc,"2-JP,3-Tokyo",True
2914,explicit,1409,,tag,loc,"2-HK,3-Tseung Kwan O",True
2914,explicit,1410,,tag,loc,"2-ID,3-Jakarta",True
2914,explicit,1411,,tag,loc,"2-BN,3-Bandar Seri Begawan",True
2914,explicit,1412,,tag,loc,"2-TH,3-Bangkok",True
2914,explicit,1601,,tag,loc,"2-BR,3-Sao Paulo",True
2914,explicit,2000,,tag,loc,2-US,True
2914,explicit,2001,,tag,loc,2-CA,True
2914,explicit,2201,,tag,loc,2-GB,True
2914,explicit,2202,,tag,loc,2-DE,True
2914,explicit,2203,,tag,loc,2-NL,True
2914,explicit,2204,,tag,loc,2-FR,True
2914,explicit,2205,,tag,loc,2-ES,True
2914,explicit,2206,,tag,loc,2-CH,True
2914,explicit,2207,,tag,loc,2-PL,True
2914,explicit,2208,,tag,loc,2-BG,True
2914,explicit,2209,,tag,loc,2-HU,True
2914,explicit,2210,,tag,loc,2-RO,True
2914,explicit,2211,,tag,loc,2-BE,True
2914,explicit,2212,,tag,loc,2-IT,True
2914,explicit,2213,,tag,loc,2-SE,True
2914,explicit,2214,,tag,loc,2-AT,True
2914,explicit,2215,,tag,loc,2-LX,True
2914,explicit,2216,,tag,loc,2-IE,True
2914,explicit,2401,,tag,loc,2-JP,True
2914,explicit,2402,,tag,loc,2-AU,True
2914,explicit,2403,,tag,loc,2-HK,True
2914,explicit,2404,,tag,loc,2-TW,True
2914,explicit,2405,,tag,loc,2-KR,True
2914,explicit,2406,,tag,loc,2-SG,True
2914,explicit,2407,,tag,loc,2-MY,True
2914,explicit,2408,,tag,loc,2-ID,True
2914,explicit,2409,,tag,loc,2-BN,True
2914,explicit,2410,,tag,loc,2-TH,True
2914,explicit,2601,,tag,loc,2-BR,True
2914,explicit,3000,,tag,loc,1-NA,True
2914,explicit,3075,,tag,loc,1-NA,True
2914,explicit,3200,,tag,loc,1-EU,True
2914,explicit,3275,,tag,loc,1-EU,True
2914,explicit,3400,,tag,loc,1-AS,True
2914,explicit,3475,,tag,loc,1-AS,True
2914,explicit,3600,,tag,loc,1-SA,True
2914,explicit,3675,,tag,loc,1-SA,True
3212,explicit,10,,pref,,50,True
3212,explicit,20,,pref,,150,True
3212,explicit,5000,,sel_ann,no-export,all,True
3212,explicit,5100,,sel_ann,no-export,8447,True
3212,explicit,5200,,sel_ann,no-export,3320,True
3212,explicit,5300,,sel_ann,no-export,8591,True
3212,explicit,5400,,sel_ann,no-export,286,True
3212,explicit,6000,,sel_ann,no-export,all IXP,True
3212,explicit,6100,,sel_ann,no-export,IX-Slovenian IXPs,True
3212,explicit,6200,,sel_ann,no-export,IX-Austrian IXPs,True
3212,explicit,6300,,sel_ann,no-export,IX-Dutch IXPs,True
3212,regular,,^500[1-9]$,sel_ann,export,all,True
3212,regular,,^510[1-9]$,sel_ann,export,8447,True
3212,regular,,^520[1-9]$,sel_ann,export,3320,True
3212,regular,,^530[1-9]$,sel_ann,export,8591,True
3212,regular,,^540[1-9]$,sel_ann,export,286,True
3212,regular,,^600[1-9]$,sel_ann,export,all IXP,True
3212,regular,,^610[1-9]$,sel_ann,export,IX-Slovenian IXPs,True
3212,regular,,^620[1-9]$,sel_ann,export,IX-Austrian IXPs,True
3212,regular,,^630[1-9]$,sel_ann,export,IX-Dutch IXPs,True
3212,explicit,9999,,blackhole,,,True
3212,regular,,^[5-6][0-4]01$,prepend,,1,True
3212,regular,,^[5-6][0-4]02$,prepend,,2,True
3212,regular,,^[5-6][0-4]03$,prepend,,3,True
3214,explicit,3001,,tag,asn,1299,True
3214,explicit,3101,,tag,asn,3257,True
3214,explicit,3201,,tag,asn,2914,True
3214,explicit,3301,,tag,asn,3356,True
3214,explicit,3401,,tag,asn,4134,True
3214,explicit,3501,,tag,asn,4809,True
3214,explicit,3601,,tag,asn,50629,True
3214,explicit,4001,,tag,loc,"2-DE,3-FRANKFURT",True
3214,explicit,4101,,tag,loc,"2-DE,3-DUSSELDORF",True
3214,explicit,4201,,tag,loc,"2-DE,3-HAMBURG",True
3214,explicit,4301,,tag,loc,"2-DE,3-MUNICH",True
3214,explicit,4701,,tag,loc,"2-DE,3-FRANKFURT",True
3214,explicit,4801,,tag,loc,"2-DE,3-DUSSELDORF",True
3214,explicit,4901,,tag,loc,"2-DE,3-DUSSELDORF",True
3214,explicit,3701,,tag,IXP,IX-DATA-IX,True
3214,explicit,3801,,tag,IXP,IX-GLOBAL-IX,True
3214,explicit,4001,,tag,IXP,IX-DE-CIX FRANKFURT,True
3214,explicit,4101,,tag,IXP,IX-DE-CIX DUSSELDORF,True
3214,explicit,4201,,tag,IXP,IX-DE-CIX HAMBURG,True
3214,explicit,4301,,tag,IXP,IX-DE-CIX MUNICH,True
3214,explicit,4401,,tag,IXP,IX-LINX JUNIPER LAN,True
3214,explicit,4501,,tag,IXP,IX-AMS-IX,True
3214,explicit,4601,,tag,IXP,IX-RTIX,True
3214,explicit,4701,,tag,IXP,IX-LOCIX FRANKFURT,True
3214,explicit,4801,,tag,IXP,IX-LOCIX DUSSELDORF,True
3214,explicit,4901,,tag,IXP,IX-ECIX DUSSELDORF,True
3214,explicit,1000,,sel_ann,no-export,1299,True
3214,explicit,1100,,sel_ann,no-export,3257,True
3214,explicit,1200,,sel_ann,no-export,2914,True
3214,explicit,1300,,sel_ann,no-export,3356,True
3214,explicit,1400,,sel_ann,no-export,4134,True
3214,explicit,1500,,sel_ann,no-export,4809,True
3214,explicit,1600,,sel_ann,no-export,50629,True
3214,explicit,2000,,sel_ann,no-export,IX-DE-CIX FRANKFURT,True
3214,explicit,2100,,sel_ann,no-export,IX-DE-CIX DUSSELDORF,True
3214,explicit,2200,,sel_ann,no-export,IX-DE-CIX HAMBURG,True
3214,explicit,2300,,sel_ann,no-export,IX-DE-CIX MUNICH,True
3214,explicit,2400,,sel_ann,no-export,IX-LINX JUNIPER LAN,True
3214,explicit,2500,,sel_ann,no-export,IX-AMS-IX,True
3214,explicit,2600,,sel_ann,no-export,IX-RTIX,True
3214,explicit,2700,,sel_ann,no-export,IX-LOCIX FRANKFURT,True
3214,explicit,2800,,sel_ann,no-export,IX-LOCIX DUSSELDORF,True
3214,explicit,2900,,sel_ann,no-export,IX-ECIX DUSSELDORF,True
3214,explicit,3010,,sel_ann,no-export,IX-DATA-IX,True
3214,explicit,3020,,sel_ann,no-export,IX-GLOBAL-IX,True
3214,regular,,^100[1-3]$,sel_ann,export,1299,True
3214,regular,,^110[1-3]$,sel_ann,export,3257,True
3214,regular,,^120[1-3]$,sel_ann,export,2914,True
3214,regular,,^130[1-3]$,sel_ann,export,3356,True
3214,regular,,^140[1-3]$,sel_ann,export,4134,True
3214,regular,,^150[1-3]$,sel_ann,export,4809,True
3214,regular,,^160[1-3]$,sel_ann,export,50629,True
3214,regular,,^200[1-3]$,sel_ann,export,IX-DE-CIX FRANKFURT,True
3214,regular,,^210[1-3]$,sel_ann,export,IX-DE-CIX DUSSELDORF,True
3214,regular,,^220[1-3]$,sel_ann,export,IX-DE-CIX HAMBURG,True
3214,regular,,^230[1-3]$,sel_ann,export,IX-DE-CIX MUNICH,True
3214,regular,,^240[1-3]$,sel_ann,export,IX-LINX JUNIPER LAN,True
3214,regular,,^250[1-3]$,sel_ann,export,IX-AMS-IX,True
3214,regular,,^260[1-3]$,sel_ann,export,IX-RTIX,True
3214,regular,,^270[1-3]$,sel_ann,export,IX-LOCIX FRANKFURT,True
3214,regular,,^280[1-3]$,sel_ann,export,IX-LOCIX DUSSELDORF,True
3214,regular,,^290[1-3]$,sel_ann,export,IX-ECIX DUSSELDORF,True
3214,regular,,^301[1-3]$,sel_ann,export,IX-DATA-IX,True
3214,regular,,^302[1-3]$,sel_ann,export,IX-GLOBAL-IX,True
3214,regular,,^[1-3][0-9][0-2]1$,prepend,,1,True
3214,regular,,^[1-3][0-9][0-2]2$,prepend,,2,True
3214,regular,,^[1-3][0-9][0-2]3$,prepend,,3,True
3215,explicit,481,,sel_ann,no-export,5511,True
3215,explicit,483,,sel_ann,no-export,IX-PARIX NAP,True
3215,regular,,^40[1-2]$,sel_ann,export,5511,True
3215,explicit,411,,sel_ann,export,IX-PARIX NAP,True
3215,explicit,400,,prepend,,1,True
3215,explicit,401,,prepend,,2,True
3215,explicit,411,,prepend,,2,True
3216,explicit,5010,,sel_ann,no-export,1273,True
3216,explicit,5020,,sel_ann,no-export,6762,True
3216,explicit,5030,,sel_ann,no-export,3491,True
3216,explicit,5040,,sel_ann,no-export,1299,True
3216,explicit,5080,,sel_ann,no-export,5511,True
3216,explicit,5090,,sel_ann,no-export,174,True
3216,explicit,5050,,sel_ann,no-export,IX-M9-IX,True
3216,explicit,5070,,sel_ann,no-export,IX-NSK-IX,True
3216,explicit,5100,,sel_ann,no-export,IX-DE-CIX,True
3216,explicit,5110,,sel_ann,no-export,IX-LINX,True
3216,explicit,5120,,sel_ann,no-export,IX-AMS-IX,True
3216,explicit,5130,,sel_ann,no-export,IX-Equinix Ashrburn,True
3216,explicit,5140,,sel_ann,no-export,IX-Netnod Stockholm,True
3216,explicit,5700,,sel_ann,no-export,IX-BNIX Brussels,True
3216,explicit,5710,,sel_ann,no-export,IX-VIX Vienna,True
3216,explicit,5720,,sel_ann,no-export,IX-RoNIX Bucharest,True
3216,explicit,5730,,sel_ann,no-export,IX-SwissIX Zurich,True
3216,explicit,5740,,sel_ann,no-export,IX-Equinix Hong Kong,True
3216,explicit,5750,,sel_ann,no-export,IX-HKIX,True
3216,explicit,5760,,sel_ann,no-export,IX-NL-ix,True
3216,explicit,5770,,sel_ann,no-export,IX-BBIX Tokyo,True
3216,explicit,5780,,sel_ann,no-export,IX-BBIX Hong Kong,True
3216,explicit,5150,,sel_ann,no-export,"2-AM,3-Yerevan",True
3216,explicit,5160,,sel_ann,no-export,"2-KZ,3-Almaty",True
3216,explicit,5170,,sel_ann,no-export,"2-KZ,3-Shymkent",True
3216,explicit,5180,,sel_ann,no-export,"2-KG,3-Bishkek",True
3216,explicit,5190,,sel_ann,no-export,"2-TJ,3-Dushanbe",True
3216,explicit,5230,,sel_ann,no-export,47541,True
3216,explicit,5300,,sel_ann,no-export,47542,True
3216,explicit,5440,,sel_ann,no-export,56630,True
3216,regular,,^501[1-9]$,sel_ann,export,1273,True
3216,regular,,^502[1-9]$,sel_ann,export,6762,True
3216,regular,,^503[1-9]$,sel_ann,export,3491,True
3216,regular,,^504[1-9]$,sel_ann,export,1299,True
3216,regular,,^508[1-9]$,sel_ann,export,5511,True
3216,regular,,^509[1-9]$,sel_ann,export,174,True
3216,regular,,^505[1-9]$,sel_ann,export,IX-M9-IX,True
3216,regular,,^507[1-9]$,sel_ann,export,IX-NSK-IX,True
3216,regular,,^510[1-9]$,sel_ann,export,IX-DE-CIX,True
3216,regular,,^511[1-9]$,sel_ann,export,IX-LINX,True
3216,regular,,^512[1-9]$,sel_ann,export,IX-AMS-IX,True
3216,regular,,^513[1-9]$,sel_ann,export,IX-Equinix Ashrburn,True
3216,regular,,^514[1-9]$,sel_ann,export,IX-Netnod Stockholm,True
3216,regular,,^570[1-9]$,sel_ann,export,IX-BNIX Brussels,True
3216,regular,,^571[1-9]$,sel_ann,export,IX-VIX Vienna,True
3216,regular,,^572[1-9]$,sel_ann,export,IX-RoNIX Bucharest,True
3216,regular,,^573[1-9]$,sel_ann,export,IX-SwissIX Zurich,True
3216,regular,,^574[1-9]$,sel_ann,export,IX-Equinix Hong Kong,True
3216,regular,,^575[1-9]$,sel_ann,export,IX-HKIX,True
3216,regular,,^576[1-9]$,sel_ann,export,IX-NL-ix,True
3216,regular,,^577[1-9]$,sel_ann,export,IX-BBIX Tokyo,True
3216,regular,,^578[1-9]$,sel_ann,export,IX-BBIX Hong Kong,True
3216,regular,,^515[1-9]$,sel_ann,export,"2-AM,3-Yerevan",True
3216,regular,,^516[1-9]$,sel_ann,export,"2-KZ,3-Almaty",True
3216,regular,,^517[1-9]$,sel_ann,export,"2-KZ,3-Shymkent",True
3216,regular,,^518[1-9]$,sel_ann,export,"2-KG,3-Bishkek",True
3216,regular,,^519[1-9]$,sel_ann,export,"2-TJ,3-Dushanbe",True
3216,regular,,^523[1-9]$,sel_ann,export,47541,True
3216,regular,,^530[1-9]$,sel_ann,export,47542,True
3216,regular,,^544[1-9]$,sel_ann,export,56630,True
3216,regular,,^5[0-9]{2}1$,prepend,,1,True
3216,regular,,^5[0-9]{2}2$,prepend,,2,True
3216,regular,,^5[0-9]{2}4$,prepend,,4,True
3216,regular,,^5[0-9]{2}6$,prepend,,6,True
3216,explicit,5870,,pref,,70,True
3216,explicit,5880,,pref,,80,True
3216,explicit,5890,,pref,,90,True
3216,explicit,1000,,tag,loc,2-RU,True
3216,explicit,1004,,tag,loc,"2-RU,3-Moscow",True
3216,explicit,4001,,tag,loc,3-St.Petersburg,True
3216,explicit,4002,,tag,loc,3-Novosibirsk,True
3216,explicit,4003,,tag,loc,3-Vladivostok,True
3216,explicit,4004,,tag,loc,3-Samara,True
3216,explicit,4005,,tag,loc,3-NNovgorod,True
3216,explicit,4006,,tag,loc,3-Arkhangelsk,True
3216,explicit,4007,,tag,loc,3-Tyumen,True
3216,explicit,4008,,tag,loc,3-Ekaterinburg,True
3216,explicit,4009,,tag,loc,3-Almaty,True
3216,explicit,4010,,tag,loc,"3-NW Region (Spb, Arkh, Kaliningrad)",True
3216,explicit,4011,,tag,loc,3-Komi Republic,True
3216,explicit,4023,,tag,loc,3-Krasnodar,True
3216,explicit,4024,,tag,loc,3-Krasnoyarsk,True
3216,explicit,4034,,tag,loc,3-Volgograd,True
3216,explicit,4040,,tag,loc,3-Kaluga,True
3216,explicit,4061,,tag,loc,3-Rostov-na-Donu,True
3216,explicit,4072,,tag,loc,3-Tyumen,True
3216,explicit,4074,,tag,loc,3-Chelyabinsk,True
3216,explicit,4100,,tag,loc,3-Moscow,True
3216,explicit,4200,,tag,loc,3-Moscow,True
3216,explicit,4250,,tag,loc,3-Moscow region cities,True
3216,explicit,4201,,tag,loc,3-SPB,True
3216,explicit,4202,,tag,loc,3-Ufa,True
3216,explicit,4203,,tag,loc,3-Samara,True
3216,explicit,4204,,tag,loc,3-Khabarovsk,True
3216,explicit,4205,,tag,loc,3-NNovgorod,True
3216,explicit,4206,,tag,loc,3-Novosibirsk,True
3216,explicit,4207,,tag,loc,3-Krasnoyarsk,True
3216,explicit,4208,,tag,loc,3-Kazan,True
3216,explicit,4209,,tag,loc,3-Irkutsk,True
3216,explicit,4210,,tag,loc,3-Ekaterinburg,True
3216,explicit,4211,,tag,loc,3-Chelyabinsk,True
3216,explicit,4212,,tag,loc,3-Rostov-na-Donu,True
3216,explicit,4213,,tag,loc,3-Krasnodar,True
3216,explicit,4250,,tag,loc,3-Moscow Region,True
3216,explicit,4272,,tag,loc,3-Krasnodar,True
3216,explicit,4301,,tag,loc,3-Republic of Adygea,True
3216,explicit,4302,,tag,loc,3-Republic of Bashkortostan,True
3216,explicit,4303,,tag,loc,3-Buryat Republic,True
3216,explicit,4304,,tag,loc,3-Altai Republic,True
3216,explicit,4305,,tag,loc,3-Republic of Dagestan,True
3216,explicit,4306,,tag,loc,3-Republic of Ingushetia,True
3216,explicit,4307,,tag,loc,3-Kabardino-Balkar Republic,True
3216,explicit,4308,,tag,loc,3-Republic of Kalmykia,True
3216,explicit,4309,,tag,loc,3-Karachay-Cherkess Republic,True
3216,explicit,4310,,tag,loc,3-Republic of Karelia,True
3216,explicit,4311,,tag,loc,3-Komi Republic,True
3216,explicit,4312,,tag,loc,3-Mari El Republic,True
3216,explicit,4313,,tag,loc,3-Republic of Mordovia,True
3216,explicit,4314,,tag,loc,3-Sakha Republic,True
3216,explicit,4315,,tag,loc,3-Republic of North Osetia-Alania,True
3216,explicit,4316,,tag,loc,3-Republic of Tatarstan,True
3216,explicit,4317,,tag,loc,3-Tuva Republic,True
3216,explicit,4318,,tag,loc,3-Udmurt Republic,True
3216,explicit,4319,,tag,loc,3-Republic of Khakassia,True
3216,explicit,4321,,tag,loc,3-Chuvash Republic,True
3216,explicit,4322,,tag,loc,3-Altai Krai,True
3216,explicit,4323,,tag,loc,3-Krasnodar Krai,True
3216,explicit,4324,,tag,loc,3-Krasnoyarsk Krai,True
3216,explicit,4325,,tag,loc,3-Primorsky Krai,True
3216,explicit,4326,,tag,loc,3-Stavropol Krai,True
3216,explicit,4327,,tag,loc,3-Khabarovsk Krai,True
3216,explicit,4328,,tag,loc,3-Amur Region,True
3216,explicit,4329,,tag,loc,3-Arkhangelsk Region,True
3216,explicit,4330,,tag,loc,3-Astrakhan Region,True
3216,explicit,4331,,tag,loc,3-Belgorod Region,True
3216,explicit,4332,,tag,loc,3-Bryansk Region,True
3216,explicit,4333,,tag,loc,3-Vladimir Region,True
3216,explicit,4334,,tag,loc,3-Volgograd Region,True
3216,explicit,4335,,tag,loc,3-Vologda Region,True
3216,explicit,4336,,tag,loc,3-Voronezh Region,True
3216,explicit,4337,,tag,loc,3-Ivanovo Region,True
3216,explicit,4338,,tag,loc,3-Irkutsk Region,True
3216,explicit,4339,,tag,loc,3-Kaliningrad Region,True
3216,explicit,4340,,tag,loc,3-Kaluga Region,True
3216,explicit,4341,,tag,loc,3-Kamchatka Region,True
3216,explicit,4342,,tag,loc,3-Kemerovo Region,True
3216,explicit,4343,,tag,loc,3-Kirov Region,True
3216,explicit,4344,,tag,loc,3-Kostroma Region,True
3216,explicit,4345,,tag,loc,3-Kurgan Region,True
3216,explicit,4346,,tag,loc,3-Kursk Region,True
3216,explicit,4347,,tag,loc,3-Leningrad Region,True
3216,explicit,4348,,tag,loc,3-Lipetsk Region,True
3216,explicit,4349,,tag,loc,3-Magadan Region,True
3216,explicit,4350,,tag,loc,3-Moscow Region,True
3216,explicit,4351,,tag,loc,3-Murmansk Region,True
3216,explicit,4352,,tag,loc,3-Nizhny Novgorod Region,True
3216,explicit,4353,,tag,loc,3-Novgorod Region,True
3216,explicit,4354,,tag,loc,3-Novosibirsk Region,True
3216,explicit,4355,,tag,loc,3-Omsk Region,True
3216,explicit,4356,,tag,loc,3-Orenburg Region,True
3216,explicit,4357,,tag,loc,3-Oryol Region,True
3216,explicit,4358,,tag,loc,3-Penza Region,True
3216,explicit,4359,,tag,loc,3-Perm Region,True
3216,explicit,4360,,tag,loc,3-Pskov Region,True
3216,explicit,4361,,tag,loc,3-Rostov Region,True
